Image Taken,Image Number,Latitude,Longitude,Time
False,169,-49.82632472044814,-27.123330331095875,23:27:18
False,169,-49.73139691665402,-26.655166547520217,23:27:23
False,169,-49.63473221441707,-26.190460146503487,23:27:28
True,170,-49.535746672204816,-25.72635113692751,23:27:34
False,170,-49.535727209241635,-25.726261001014315,23:27:34
False,170,-49.43472672456761,-25.264187829944802,23:27:39
False,170,-49.331989390063036,-24.80532807678361,23:27:44
False,170,-49.22697370100864,-24.347219183560963,23:27:49
True,171,-49.12025180586524,-23.892314623967202,23:27:54
False,171,-49.120230747225996,-23.89222587862427,23:27:54
False,171,-49.01127818887098,-23.438245416509766,23:27:59
False,171,-48.9002688728473,-22.98591867382889,23:28:04
False,171,-48.78745282246587,-22.536215418647963,23:28:10
True,172,-48.67262864902483,-22.088281409335043,23:28:15
False,172,-48.6726061704257,-22.088194649891648,23:28:15
False,172,-48.5559325113538,-21.642609099255555,23:28:20
False,172,-48.43735178473518,-21.199100066251475,23:28:25
False,172,-48.31694526824921,-20.757922839046977,23:28:30
True,173,-48.194577649494036,-20.318542456925144,23:28:35
False,173,-48.19454170324798,-20.318414672305213,23:28:35
False,173,-48.070471666010064,-19.88171360146026,23:28:40
False,173,-47.94442618564394,-19.44668398594933,23:28:46
False,173,-47.81664084958417,-19.014101992793627,23:28:51
True,174,-47.687372144194065,-18.584754411675306,23:28:56
False,174,-47.687333940333325,-18.584628712480576,23:28:56
False,174,-47.556062528427724,-18.156740708514636,23:29:01
False,174,-47.4230099043831,-17.73101032411515,23:29:06
False,174,-47.28818986661552,-17.307441025682774,23:29:11
True,175,-47.151676821444305,-16.886221071619897,23:29:16
False,175,-47.151636741593656,-16.88609850299463,23:29:16
False,175,-47.01348298208767,-16.4673383216741,23:29:21
False,175,-46.873501595806566,-16.050429775487434,23:29:27
False,175,-46.73225980194146,-15.636996369108255,23:29:32
True,176,-46.588990163026224,-15.224743837243459,23:29:37
False,176,-46.588948161709645,-15.224624002704525,23:29:37
False,176,-46.44407543165591,-14.814756785469424,23:29:42
False,176,-46.29755357894303,-14.407096975557403,23:29:47
False,176,-46.14934451779118,-14.001501179367915,23:29:52
